oui,companyName
00:5C:86,"Shenzhen Fast Tech Co, Ltd"
70:B3:D5:E0:C,Communication Systems Solutions
00:C0:F8,About Computing Inc
00:D0:B3,Drs Tech Canada Ltd
00:0A:6D,Eks Elektronikservice GmbH
00:35:FF,Texas Instruments
00:08:5F,Picanol N.V.
00:50:C2:01:1,Bihl + Wiedemann GmbH
D0:76:50:4,Private
9C:3D:CF,Netgear
14:98:7D,Technicolor CH Usa Inc
38:FB:14,"Huawei Tech Co, Ltd"
AC:1F:09,"shenzhen RAKwireless Tech Co, Ltd"
00:11:0B,Franklin Tech Systems
B4:A5:A9,Modi GmbH
70:B3:D5:32:5,BlueMark Innovations BV
18:BE:92,"Delta Networks, Inc"
00:12:1D,Netfabric Corp
00:22:DB,Translogic Corp
50:6F:77,"Huawei Tech Co, Ltd"
00:50:C2:F2:D,"Robert Bosch Healthcare Systems, Inc"
80:EA:96,"Apple, Inc"
4C:4B:F9:B,Stored Energy Systems
0.00724537037037,Metalink Ltd
00:24:4C,Solartron Metrology Ltd
3C:74:37,Rim
00:50:C2:B8:2,Tanabiki Inc
00:1B:C5:0B:F,"TN Core Co, Ltd"
3C:CF:5B,Icomm HK Ltd
0:19:11,"Just In Mobile Information Tech (Shanghai) Co, Ltd"
78:BA:F9,"Cisco Systems, Inc"
40:77:A9,"New H3c Tech Co, Ltd"
0:05:16,Smart Modular Tech
00:0B:8D,Avvio Networks
00:50:C2:51:8,Christ Elektronik GmbH
0C:73:EB:0,Gemini Data Loggers (UK) Ltd
0C:48:C6,Celestica Inc
0.021828703703704,"Transistor Devices, Inc"
00:50:C2:AD:B,GO engineering GmbH
28:83:35,"Samsung Electronics Co, Ltd"
E4:2F:56,OptoMET GmbH
D4:9A:A0,Vnpt Tech
0:13:09,Ocean Broadband Networks
D0:F0:DB,Ericsson
28:85:2D,Touch Networks
00:D0:3A,"Zoneworx, Inc"
24:1C:04,"Shenzhen Jehe Tech Development Co, Ltd"
70:B3:D5:41:6,Antlia Systems
70:B3:D5:82:D,Elektronik Art S.C.
00:12:A7,Isr Tech Inc
58:F6:BF,Kyoto University
70:B3:D5:E6:9,Fire4 Systems UK Ltd
00:18:8E,"Ekahau, Inc"
A0:82:C7,"P.T.I Co, Ltd"
AC:40:EA,C&T Solution Inc
70:B3:D5:65:A,Aplex Tech Inc
70:B3:D5:C9:F,Triax A/S
00:03:C6,"Icue Systems, Inc"
00:50:7B,Merlot Communications
00:07:3B,Tenovis GmbH & Co KG
A0:02:4A:1,Vitec Imaging Solutions Spa
50:BD:5F,"TP-Link Tech Co, Ltd"
4C:13:65,Emplus Tech
78:59:5E,"Samsung Electronics Co, Ltd"
20:CE:2A:1,"Shanghai Digicube Info&Tech Co, Ltd"
00:50:C2:62:5,Ebneuro Spa
94:FA:E8,"Shenzhen Eycom Tech Co, Ltd"
00:50:C2:F8:E,Gpo
04:1E:FA,"Bissell Homecare, Inc"
00:0D:05,cybernet manufacturing Inc
88:90:8D,"Cisco Systems, Inc"
70:B3:D5:F7:A,Senso2me
70:B3:D5:3C:E,Aditec GmbH
28:A6:DB,"Huawei Tech Co, Ltd"
4C:E1:75,"Cisco Systems, Inc"
00:0A:13,Honeywell Video Systems
00:16:EB,Intel Corp
FC:3D:93,Longcheer Telecommunication Ltd
00:05:C3,"Pacific Instruments, Inc"
00:50:C2:0A:6,"Arula Systems, Inc"
70:F3:95,"Universal Global Scientific Industrial Co, Ltd"
2C:D1:41:B,Resus Industries
1C:C1:BC,"Yi chip Microelectronics (Hangzhou) Co, Ltd"
2C:6F:51,Herospeed Digital Tech Ltd
00:24:7D,Nokia Danmark A/S
00:25:D0,Nokia Danmark A/S
30:4A:26,"Shenzhen Trolink Tech Co, Ltd"
D8:7E:76,Itel Mobile Ltd
00:50:C2:2E:5,Transtech Dsp
00:1E:58,D-Link Corp
00:1F:08,Risco Ltd
1C:88:79:1,Andra Sp. z o.o.
14:4F:D7:2,FedEx Services Oti
00:50:C2:D8:7,Electrolight Shivuk (1994) Ltd
10:A9:32,"Beijing Cyber Cloud Tech Co ,Ltd"
A0:4F:D4,Adb Broadband Italia
AC:A0:16,"Cisco Systems, Inc"
1C:FC:BB,Realfiction ApS
C8:45:8F,Wyler AG
00:C0:8A,Lauterbach GmbH
0:01:35,Kdc Corp
00:07:C6,Vds Vosskuhler GmbH
58:6B:14,"Apple, Inc"
00:02:CF,"ZyGate Communications, Inc"
00:0A:14,Teco a.s.
00:1D:95,"Flash, Inc"
70:B3:D5:98:4,Sanmina Israel
00:50:C2:5D:6,BioAccess Tecnologia em Biometria Ltda.
B4:14:89,"Cisco Systems, Inc"
74:F8:DB:E,Bernard Krone Holding GmbH & Co KG
0.009212962962963,CG Power Systems Ireland Ltd
94:66:E7,Wom Engineering
E4:41:22,"OnePlus Tech (Shenzhen) Co, Ltd"
0.01474537037037,Sungwoon Systems
00:60:84,Digital Video
0.008634259259259,"Prime Systems, Inc"
00:12:3B,KeRo Systems ApS
2C:A8:35,Rim
40:D8:55:01:6,ParTech Inc
74:F8:DB:8,Songam Syscom Co Ltd
70:B3:D5:2B:3,"Has Co, Ltd"
00:04:EB,"Paxonet Communications, Inc"
00:50:C2:12:C,"Delta Tau Data Systems, Inc"
00:0D:BB,"Nippon Dentsu Co, Ltd"
38:1D:D9,FN-Link Tech Ltd
4C:20:B8,"Apple, Inc"
00:20:5E,"Castle Rock, Inc"
00:00:D6,Punch Line Holding
0:01:50,"Gilat Communications, Ltd"
F0:C7:7F,Texas Instruments
68:02:35,Konten Networks Inc
00:80:C0,Penril Datacomm
00:50:C2:3A:C,InAccess Networks
00:18:C1,Almitec InformÃ¡tica e ComÃ©rcio
0C:51:01,"Apple, Inc"
70:B3:D5:F1:2,Incoil Induktion AB
F8:8A:5E,Texas Instruments
00:A0:6F,"Color Sentinel Systems, Llc"
B8:17:C2,"Apple, Inc"
6C:76:60,Kyocera Corp
68:69:F2,ComAp s.r.o
C8:3C:85,"Apple, Inc"
70:B3:D5:9D:8,"Jolanyee Tech Co, Ltd"
10:3C:59,zte Corp
00:90:67,"WalkAbout Computers, Inc"
00:05:AC,"Northern Digital, Inc"
00:0D:16,Uhs Systems Pty Ltd
D4:25:CC:2,MusicLens Inc
44:AE:AB,"Guangdong Oppo Mobile Telecommunications Corp, Ltd"
00:15:B1,Ambient Corp
00:19:2B,Aclara RF Systems Inc
00:23:0A,Arburg GmbH & Co KG
00:1F:9A,Nortel Networks
00:0A:5D,FingerTec Worldwide Sdn Bhd
00:0D:E8,Nasaco Electronics Pte. Ltd
0.012037037037037,Bally Gaming + Systems
CC:D3:1E:E,"ShenZhenBoryNet Co, Ltd"
18:D7:17,"Guangdong Oppo Mobile Telecommunications Corp, Ltd"
00:C0:A2,Intermedium A/S
00:0D:BE,"Bel Fuse Europe Ltd, UK"
58:92:0D,Kinetic Avionics Ltd
00:50:C2:60:F,Kommunikations- & Sicherheitssysteme Gesellschaft m.b.H
3C:5A:37,"Samsung Electronics Co, Ltd"
DC:DB:70,Tonfunk Systementwicklung und Service GmbH
DC:77:4C,"Cisco Systems, Inc"
00:E0:F7,"Cisco Systems, Inc"
00:60:D9,Transys Networks Inc
00:05:D0,Solinet Systems
E8:1A:58,Technologic Systems
C8:84:CF,"Huawei Tech Co, Ltd"
00:D0:CF,Moreton Bay
00:0F:15,Icotera A/S
70:B3:D5:D4:E,FLSmidth
54:7D:CD,Texas Instruments
00:08:ED,ST&T Instrument Corp
00:50:C2:32:6,Navionics S.p.A.
D0:FC:CC,"Samsung Electronics Co, Ltd"
70:B3:D5:45:6,Technological Application and Production One Member Liability Co (Tecapro Co)
C4:E9:0A,D-Link International
10:F6:05,Realme Chongqing MobileTelecommunications Corp Ltd
00:50:C2:7F:6,Saia Burgess Controls AG
44:7E:76,Trek Tech (S) Pte Ltd
40:D3:AE,"Samsung Electronics Co, Ltd"
8C:1F:64:EC:1,Actronika Sas
00:60:FF,"QuVis, Inc"
0.018321759259259,"Cisco Systems, Inc"
08:ED:02:B,"Szok Energy and Communication Co, Ltd"
70:B3:D5:A0:E,Vetaphone A/S
7C:CB:E2:D,optilink networks pvt Ltd
D0:66:6D,"Shenzhen Bus-Lan Tech Co, Ltd"
70:B3:D5:C5:7,eBZ GmbH
8C:1F:64:98:4,Abacus Peripherals Pvt Ltd
0.010868055555556,Helicomm Inc
00:1A:11,"Google, Inc"
00:50:C2:69:E,Ideus AB
4C:44:5B,Intel Corp
94:57:A5,Hewlett Packard
0:00:14,Netronix
00:50:C2:5A:5,"Equipos de TelecomunicaciÃ³n Optoelectronicos, S.A."
00:1B:C5:05:9,Inpixal
CC:4E:24,Brocade Communications Systems Llc
28:4D:92,Luminator
0.401087962962963,Hewlett Packard Enterprise
F4:2C:56,Senor Tech Co Ltd
60:D2:1C,Sunnovo International Ltd
24:0A:11,Tct mobile Ltd
40:16:3B,"Samsung Electronics Co, Ltd"
68:8D:B6,Aetek Inc
98:ED:5C,"Tesla, Inc"
A0:2D:13,AirTies Wireless Networks
00:50:C2:40:7,Aie Etudes
04:C1:B9,"Fiberhome Telecommunication Tech Co, Ltd"
20:E5:2A,Netgear
3C:17:10,Sagemcom Broadband Sas
0:07:56,Juyoung Telecom
00:09:C6,Visionics Corp
00:50:C2:A3:B,IPcontrols GmbH
70:B3:D5:CB:C,Procon Electronics Pty Ltd
30:EA:26,Sycada BV
00:50:A5,"Capitol Business Systems, Ltd"
00:0F:9C,Panduit Corp
00:16:A3,"Ingeteam Transmission&Distribution, S.A."
F8:8A:3C:1,Carefree of Colorado
00:1C:EC,Mobilesoft (Aust.) Pty Ltd
80:94:6C,Tokyo Radar Corp
70:B3:D5:5D:8,Lynx Technik AG
00:24:CC,"Fascinations Toys and Gifts, Inc"
DC:44:27,Ieee Registration Authority
70:B3:D5:24:A,Unmukti Tech Pvt Ltd
B8:2F:CB,Cms Electracom
0:07:32,Aaeon Tech Inc
00:0B:BD,Connexionz Ltd
0.008784722222222,2wcom Systems GmbH
00:05:2C,Supreme Magic Corp
AC:EA:6A,"Genix Infocomm Co, Ltd"
F4:6A:D7,Microsoft Corp
0:01:13,Olympus Corp
00:02:A3,"Abb Switzerland Ltd, Power Systems"
0.062789351851852,Bae Systems Australia (Electronic Systems) Pty Ltd
64:61:84,Velux
30:B1:64,Power Electronics International Inc
70:B3:D5:C1:A,Xylon
BC:F1:71,Intel Corp
70:B3:D5:F6:2,Frs GmbH & Co KG
68:F0:6D,"Along Industrial Co, Ltd"
FA:61:0E,"Laboratory for Computational Sensing and Robotics, Johns Hopkins University"
00:26:FC,AcSiP Tech Corp
DC:E2:AC,Lumens Digital Optics Inc
D4:36:39,Texas Instruments
04:C3:E6:A,"Sealed Unit Parts Co, Inc"
00:1B:B7,Alta Heights Tech Corp
00:22:1A,Audio Precision
5C:22:C4,"Dae Eun Eletronics Co, Ltd"
70:B3:D5:1A:0,Ufatech Ltd
00:20:DA,Alcatel-Lucent Enterprise
00:08:F7,"Hitachi Ltd, Semiconductor & Integrated Circuits Gr"
00:50:C2:C0:4,SoGEME
18:E2:15,Nokia
0:23:00,Cayee Computer Ltd
1C:0F:AF,Lucid Vision Labs
C0:FB:F9:7,"LongSung Tech (Shanghai) Co, Ltd"
00:03:FD,"Cisco Systems, Inc"
00:0A:9D,King Young Tech Co Ltd
70:B3:D5:BA:8,Controlled Power Co
00:55:DA:3,Novexx Solutions GmbH
D4:A3:3D,"Apple, Inc"
D0:F1:21,"Xi'an Linksci Tech Co, Ltd"
00:0C:97,NV Adb Ttv Tech SA
0:12:01,"Cisco Systems, Inc"
14:3A:EA,Dynapower Co Llc
00:06:8B,"AirRunner Tech, Inc"
C0:BF:A7,Juniper Networks
C4:AC:59,"Murata Manufacturing Co, Ltd"
70:B3:D5:7C:6,"Utrend Tech (Shanghai) Co, Ltd"
00:30:8C,Quantum Corp
00:50:C2:B3:0,Applied Micro Electronics Ame bv
30:1F:9A,Ieee Registration Authority
90:55:DE,"Fiberhome Telecommunication Tech Co, Ltd"
70:B3:D5:E4:D,Vulcan Wireless Inc
B4:79:47,Nutanix
00:0E:0D,Hesch SchrÃ¶der GmbH
D4:B8:FF,Home Control Singapore Pte Ltd
70:B3:D5:AB:4,Sys Tec electronic GmbH
10:65:A3,Panamax Llc
EC:A5:DE,Onyx Wifi Inc
70:B3:D5:46:A,"Shenzhen Vikings Tech Co, Ltd"
00:A0:3E,Atm Forum
00:0B:6A,Asiarock Tech Ltd
0:21:42,Advanced Control Systems doo
00:50:C2:A4:0,Mosberger Consulting Llc
7C:CB:E2:2,1000eyes GmbH
24:1E:EB,"Apple, Inc"
BC:62:D2,Genexis International B.V.
00:69:67:3,"Suzhou Radiant Lighting Tech Co, Ltd"
0.012256944444445,Tonic Dvb Marketing Ltd
D0:52:A8,Physical Graph Corp
60:4A:1C,Suyin Corp
00:37:6D,"Murata Manufacturing Co, Ltd"
F0:42:1C,Intel Corp
88:E9:0F,innomdlelab
B0:FD:0B:B,"MartinLogan, Ltd"
70:B3:D5:6A:C,Ketronixs Sdn Bhd
00:19:AE,Hopling Tech b.v.
00:21:7B,Bastec AB
0:26:09,"Phyllis Co, Ltd"
70:B3:D5:54:5,Airity Tech Inc
00:1B:58,"Ace Cad Enterprise Co, Ltd"
0.016423611111111,SeaMicro Inc
40:D8:55:04:5,Genadsystem
80:FF:A8,Unidis
D0:D4:12,Adb Broadband Italia
2C:26:5F:3,"shenzhen Clever Electronic Co, Ltd"
F4:3E:66,Bee Computing (HK) Ltd
40:2C:76:8,"Suteng Innovation Tech Co, Ltd"
0.002083333333333,"Accordion Networks, Inc"
00:15:CF,"Arris Group, Inc"
0.018981481481482,Sil3 Pty.Ltd
6C:F5:E8,Mooredoll Inc
D4:6A:6A,"Hon Hai Precision Ind. Co, Ltd"
00:C0:70,Sectra Secure-Transmission AB
00:C0:B2,Norand Corp
50:FE:F2,Sify Tech Ltd
0:50:58,Sangoma Tech
00:11:B3,"Yoshimiya Co, Ltd"
00:13:C4,"Cisco Systems, Inc"
08:68:EA,"Eito Electronics Co, Ltd"
70:B3:D5:7F:5,Incusense
00:00:B1,Alpha Micro
00:20:A6,Proxim Wireless
00:02:3B,Ericsson
70:B3:D5:5E:C,Creative Electronics Ltd
00:1B:C5:02:5,andersen lighting GmbH
30:E3:7A,Intel Corp
50:A4:D0:B,Zheng Dian Electronics Ltd
0C:8D:CA,"Samsung Electronics Co, Ltd"
1C:CA:E3:E,Dabi Atlante S/A Industrias Medico OdontolÃ³gicas
CC:CE:1E,Avm Audiovisuelles Marketing und Computersysteme GmbH
70:B3:D5:BC:8,Loma Systems s.r.o.
70:B3:D5:35:3,Digital Outfit
98:27:82,Ieee Registration Authority
00:50:C2:7A:9,"Delta Tau Data Systems, Inc"
0:27:22,Ubiquiti Networks Inc
FC:2F:AA,Nokia
18:0C:14,iSonea Ltd
BC:66:41:A,EBlink
70:B3:D5:65:4,"Emac, Inc"
00:06:4E,Broad Net Tech Inc
48:73:97,"New H3c Tech Co, Ltd"
F4:95:1B,"Hefei Radio Communication Tech Co, Ltd"
00:07:C3,Thomson
88:C6:26,"Logitech, Inc"
00:1B:C5:05:B,konzeptpark GmbH
14:13:57,"Atp Electronics, Inc"
00:40:4E,"Fluent, Inc"
00:1D:16,Sfr
78:48:59,Hewlett Packard
BC:34:00:1,Iplink Tech Corp
70:B3:D5:C6:F,nyantec GmbH
00:60:5D,Scanivalve Corp
00:C0:9F,Quanta Computer Inc
0.003078703703704,"Ho Net, Inc"
6C:34:91,"Huawei Tech Co, Ltd"
50:C0:06,Carmanah Signs
70:B3:D5:89:1,Neocontrol SoluÃ§Ãµes em AutomaÃ§Ã£o
70:B3:D5:59:4,Ate Systems Inc
30:73:50,Inpeco SA
70:B3:D5:C3:F,Code Blue Corp
70:B3:D5:D5:4,JL World Corp Ltd
70:B3:D5:2B:6,Hlt Micro
28:36:13:5,Turing Video
00:17:6F,Pax Computer Tech(Shenzhen) Ltd
00:18:D2,High-Gain Antennas Llc
00:50:C2:A0:5,Adgil Design Inc
70:B3:D5:CE:7,June Automation Singapore Pte. Ltd
F0:79:59,ASUSTek Computer Inc
4C:36:4E,Panasonic Corp Connected Solutions Co
70:B3:D5:01:3,"Sportsbeams Lighting, Inc"
70:B3:D5:49:0,Xiamen Beogold Tech Co Ltd
00:C0:DF,Kye Systems Corp
00:16:A8,"Cwt Co, Ltd"
70:B3:D5:BA:4,Eiwa Giken Inc
0.851828703703704,Teleview
40:5D:82,Netgear
84:C9:C6,"Shenzhen Gongjin Electronics Co, LT"
00:E0:07,Avaya Ecs Ltd
00:1A:F0,Alcatel-Lucent Ipd
00:50:C2:94:F,IT-Designers GmbH
14:D0:0D,"Apple, Inc"
80:E8:2C,Hewlett Packard
D8:62:DB,Eno Inc
AC:56:2C,Lava International(H.K) Ltd
D0:D7:83,"Huawei Tech Co, Ltd"
00:EA:BD,"Cisco Systems, Inc"
00:05:B0,"Korea Computer Tech Co, Ltd"
00:50:C2:04:4,Private
00:73:8D,Shenzhen Tinno Mobile Tech Corp
00:50:C2:BE:7,Genetec Inc
38:01:97,"Tsst Global, Inc"
80:00:6E,"Apple, Inc"
1C:87:76:1,Ebs Sp. z o.o.
68:91:D0:D,"Fuzhou x-speed information Tech Co, Ltd"
00:E0:13,"Eastern Electronic Co, Ltd"
0:01:31,"Bosch Security Systems, Inc"
00:50:C2:5B:6,"Kontron (BeiJing) Tech Co, Ltd"
8C:1C:DA:7,K Tech Corp
C0:9B:F4:B,Nuctech Co Ltd
2A:A1:39,"Pointguard, Llc"
00:50:C2:D4:C,Dalog Diagnosesysteme GmbH
40:D8:55:17:B,Luceo
94:05:BB:0,"Qingdao Maotran Electronics Co, Ltd"
70:B3:D5:9E:9,LiveCopper Inc
9C:2D:CF,"Shishi Tongyun Tech(Chengdu)Co, Ltd"
30:85:EB,"Fiberhome Telecommunication Tech Co, Ltd"
0:10:35,"Elitegroup Computer Systems Co, Ltd"
00:50:C2:94:0,Phitek Systems Ltd
70:B3:D5:5A:A,"Chugoku Electric Manufacturing Co, Inc"
00:07:DA,"Neuro Telecom Co, Ltd"
1C:A0:B8,"Hon Hai Precision Ind. Co, Ltd"
34:A8:EB,"Apple, Inc"
0.042048611111111,"Acuity Imaging, Inc"
00:13:A4,KeyEye Communications
54:C5:7A,Sunnovo International Ltd
70:B3:D5:45:1,Perform3-D Llc
E4:48:C7,Cisco Spvtg
00:50:C2:DD:9,Metraware
3C:A3:08,Texas Instruments
E0:24:7F,"Huawei Tech Co, Ltd"
70:B3:D5:D5:F,"Core Balance Co, Ltd"
FC:58:4A,"xiamenshi c-chip Tech Co, Ltd"
00:1B:9A,Apollo Fire Detectors Ltd
00:25:B9,Cypress Solutions Inc
04:81:9B,BSkyB Ltd
00:50:C2:FC:E,Koyo Electric
24:D1:3F,"Mexus Co, Ltd"
00:6D:52,"Apple, Inc"
8C:E1:17,zte Corp
00:60:FD,"NetICs, Inc"
0:08:21,"Cisco Systems, Inc"
C0:12:42,Alpha Security Products
34:C3:D2,FN-Link Tech Ltd
D8:08:31,"Samsung Electronics Co, Ltd"
C4:77:AF,Advanced Digital Broadcast SA
4C:91:7A:8,Camsat PrzemysÅ‚aw Gralak
3C:FF:D8,"Huawei Tech Co, Ltd"
00:A0:0A,Airspan
00:05:BE,Kongsberg Seatex AS
00:1B:5E,Bpl Ltd
38:F9:D3,"Apple, Inc"
00:50:C2:85:8,Wireless Acquisition Llc
00:24:AE,Idemia
30:1F:9A:4,"Ncm Supplies, Inc"
00:50:C2:D4:A,Ath system
98:29:1D,"Jaguar de Mexico, SA de CV"
74:4D:79,Arrive Systems Inc
D4:7C:44:4,Sammi Onformation Systems
78:13:05:9,"Shenzhen C & D Electronics Co, Ltd"
0:00:22,Visual Tech Inc
00:30:A2,Lightner Engineering
00:50:C2:56:B,Dataton Utvecklings AB
08:35:B2,"CoreEdge Networks Co, Ltd"
D4:53:83,"Murata Manufacturing Co, Ltd"
20:25:D2,"Fiberhome Telecommunication Tech Co, Ltd"
0:02:11,Nature Worldwide Tech Corp
00:50:C2:1F:7,Arc'CrÃ©ations
B4:DF:3B,Chromlech
70:B3:D5:C2:3,"Sumitomo Heavy Industries, Ltd"
0:06:32,Mesco Engineering GmbH
00:0E:C7,Motorola Korea
00:1B:C5:01:2,"Tokyo Cosmos Electric, Inc"
18:8B:15,"ShenZhen ZhongRuiJing Tech Co, Ltd"
8C:0F:FA,"Hutec Co, Ltd"
8C:47:6E:5,Square Inc
00:01:9F,ReadyNet
00:D0:99,Elcard Wireless Systems Oy
FC:32:88,"Celot Wireless Co, Ltd"
7C:C5:37,"Apple, Inc"
34:6E:8A,Ecosense
AC:48:2D,"Ralinwi Nanjing Electronic Tech Co, Ltd"
0C:CE:F6,"Guizhou Fortuneship Tech Co, Ltd"
00:50:C2:30:5,Symbium Corp
00:12:9C,Yulinet
00:12:C4,"Viseon, Inc"
30:35:C5,"Huawei Device Co, Ltd"
F4:DC:F9,"Huawei Tech Co, Ltd"
04:71:4B:2,"Shenzhen WayOS Tech Crop., Ltd"
A4:ED:43:0,Sweam AB
9C:61:21,"Sichuan Tianyi Comheart Telecomco.,Ltd"
5C:C3:07,"Huawei Tech Co, Ltd"
30:1F:9A:C,Origami Group Ltd
30:D1:6B,Liteon Tech Corp
0.887488425925926,"Optical Network Video Tech (Shenzhen) Co, Ltd"
00:E0:2A,Tandberg Television AS
48:EA:63,"Zhejiang Uniview Tech Co, Ltd"
EC:E5:12,tado GmbH
88:C3:97,"Beijing Xiaomi Mobile Software Co, Ltd"
80:16:05,Vodafone Italia S.p.A.
3C:F7:48,"Shenzhen Linsn Tech Development Co, Ltd"
70:B3:D5:B1:7,Intesens
0:09:38,Allot Communications
00:0A:FD,Kentec Electronics
00:1A:03,"Angel Electronics Co, Ltd"
00:09:9C,Naval Research Laboratory
80:7B:85:5,Efco
10:CA:81,Precia
00:C2:C6,Intel Corp
64:5E:10,"Huawei Tech Co, Ltd"
00:20:FF,Symmetrical Tech
0:03:19,Infineon AG
00:0E:A1,Formosa Teletek Corp
50:0B:91:1,Spd Development Co Ltd
9C:E0:63,"Samsung Electronics Co, Ltd"
B0:53:65,China Mobile Iot Co Ltd
70:B3:D5:23:4,EDFelectronics Jrmm Sp z o.o. sp.k.
00:50:5C,Tundo Corp
00:50:C2:C4:C,Lancier Monitoring GmbH
F4:ED:5F,Shenzhen Ktc Tech Group
00:90:BC,"Telemann Co, Ltd"
00:18:F6,Thomson Telecom Belgium
E4:4C:C7:1,Acs-Solutions GmbH
00:E0:54,"Kodai Hitec Co, Ltd"
60:98:13,Shanghai Visking Digital Tech Co Ltd
FC:BC:D1,"Huawei Tech Co, Ltd"
3C:FA:D3:8,Energous Corp
A0:82:22,"Qingdao Haier Tech Co, Ltd"
0:24:35,Wide Corp
84:4B:B7,"Beijing Sankuai Online Tech Co, Ltd"
8C:F5:A3,Samsung Electro-Mechanics(Thailand)
6C:5C:3D:E,Clinton Electronics Corp
4C:50:F1,"Guangdong Oppo Mobile Telecommunications Corp, Ltd"
00:19:ED,Axesstel Inc
74:63:DF,Vts GmbH
00:1B:C5:09:F,Ente Sp. z o.o.
3C:42:7E:0,Grandway Tech (Shenzhen) Ltd
80:69:33,"Huawei Tech Co, Ltd"
0.006701388888889,"Netbind, Inc"
00:50:C2:5A:8,Etap NV
00:19:9F,Dkt A/S
70:B3:D5:20:C,Siemens Healthcare Diagnostics
4C:FA:CA,"Cambridge Industries(Group) Co, Ltd"
40:48:FD:8,Dorel Juvenile
00:02:E9,CS Systemes De Securite - C3s
00:21:8B,"Wescon Tech, Inc"
00:23:D6,"Samsung Electronics Co, Ltd"
34:86:2A,Heinz Lackmann GmbH & Co KG
00:02:2F,"P-Cube, Ltd"
0.007199074074074,Loewe Opta GmbH
30:32:D4,"Hanilstm Co, Ltd"
00:BD:27,Exar Corp
A8:A6:68,zte Corp
0.007152777777778,"Aiji System Co, Ltd"
00:0C:AB,Commend International GmbH
88:AC:C1,"Generiton Co, Ltd"
00:1C:7E,Toshiba
00:50:C2:F3:4,Sequip S+E GmbH
40:D8:55:1B:2,Age A. Gilg Elektronik
E0:CB:BC,Cisco Meraki
70:B3:D5:46:6,SYLink Technologie
00:C0:A4,Unigraf OY
00:01:7C,AG-E GmbH
00:50:C2:41:9,Mecsel Oy
A8:3B:5C,"Huawei Tech Co, Ltd"
E8:C1:D7,Philips
60:32:B1,"TP-Link Tech Co, Ltd"
00:50:C2:F8:0,Sys Tec electronic GmbH
00:50:C2:FE:6,Exibea AB
B8:D8:12:6,"Vonger Electronic Tech Co, Ltd"
F0:5B:7B,"Samsung Electronics Co, Ltd"
70:B3:D5:0A:1,Ptn Electronics Ltd
F8:27:2E,Mercku
14:AE:85:9,Veo Tech
00:50:C2:94:E,Zynix Original Sdn. Bhd.
88:E0:A0,"Shenzhen VisionSTOR Tech Co, Ltd"
40:D8:55:0B:3,T.W.S. srl
80:16:09,Sleep Number
00:03:2F,"Global Sun Tech, Inc"
00:16:4A,Vibration Tech Ltd
00:50:C2:85:3,Ettus Research Llc
84:94:8C,Hitron Tech Inc
0.012627314814815,Apd Communications Ltd
00:1D:DE,"Zhejiang Broadcast&Television Tech Co, Ltd"
AC:19:9F,"Sungrow Power Supply Co, Ltd"
78:A1:83,Advidia
B0:E8:92,Seiko Epson Corp
70:B3:D5:A8:1,Sienda New Media Tech GmbH
3C:47:11,"Huawei Tech Co, Ltd"
18:02:2D,"Huawei Tech Co, Ltd"
00:17:0A,Inew Digital Co
CC:D8:11,Aiconn Tech Corp
00:1B:C5:00:3,MicroSigns Tech Inc
74:99:75,Ibm Corp
9C:AD:97,"Hon Hai Precision Ind. Co, Ltd"
9C:BE:E0,"Bio Sound Lab Co, Ltd"
64:A2:8A,"Huawei Device Co, Ltd"
00:D0:53,Connected Systems
00:22:AF,"Safety Vision, Llc"
1C:35:F1,New Lift Neue Elektronische Wege Steuerungsbau GmbH
00:18:E5,Adhoco AG
D0:5F:64:4,wallbe GmbH
B8:5F:B0,"Huawei Tech Co, Ltd"
54:D4:6F,Cisco Spvtg
70:B3:D5:58:7,Incaa Computers
F4:60:E2,Xiaomi Communications Co Ltd
64:C6:67,Barnes&Noble
14:F8:93,"Wuhan FiberHome Digital Tech Co, Ltd"
70:B3:D5:6E:C,Crde
0C:8F:FF,"Huawei Tech Co, Ltd"
0:20:39,Scinets
00:0E:5E,Raisecom Tech
58:2F:42,Universal Electric Corp
94:B8:19,Nokia
44:D5:F2:4,"Appotronics Co, Ltd"
3C:FA:D3:1,annapurnalabs
00:50:C2:AE:8,Bit-Lab Pty Ltd
E0:CA:94,Askey Computer Corp
1C:87:76:0,Dspread Tech (Beijing) Inc
18:C0:86,Broadcom
70:B3:D5:CB:9,Jsc Â«Satis-TL-94Â»
00:1B:C5:00:B,Private
00:01:A1,"Mag-Tek, Inc"
00:50:C2:6E:7,Ace Axis Ltd
A4:7A:A4,"Arris Group, Inc"
00:50:C2:E4:2,Wings for Media SL
00:60:8B,ConferTech International
30:17:C8,Sony Corp
34:9A:0D,Zbd Displays Ltd
F4:7A:4E,Woojeon&Handan
10:C3:7B,ASUSTek Computer Inc
0:09:39,"ShibaSoku Co, Ltd"
0.010543981481482,Eastern Asia Tech Ltd
C4:01:42,MaxMedia Tech Ltd
00:1B:2C,Atron electronic GmbH
0.017060185185185,Samjeon
2C:67:FB,"ShenZhen Zhengjili Electronics Co, Ltd"
F4:B1:9C,AltoBeam (China) Inc
0:10:42,"Alacritech, Inc"
00:0B:11,"Himeji Abc Trading Co, Ltd"
00:1A:20,Cmotech Co Ltd
3C:31:78,Qolsys Inc
70:B3:D5:02:D,NEXTtec srl
50:A4:D0:9,Oem Production Inc
